frame,video_time_s,object,source,confidence,distance_m,closing_speed_mps,ttc_s,lane_overlap,in_lane,risk,action,incident_image
52,1.734,car,yolo11n,0.8593,25.82,10.895,2.37,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
52,1.734,car,yolo11n,0.7223,22.07,4.434,4.978,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
52,1.734,car,yolo11n,0.6493,19.59,2.099,9.332,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
52,1.734,car,yolo11n,0.64,43.81,4.07,10.765,1.0,True,SAFE,car AT SAFE DISTANCE,
52,1.734,car,yolo11n,0.6277,49.42,2.592,19.068,1.0,True,SAFE,car AT SAFE DISTANCE,
52,1.734,car,yolo11n,0.4862,56.47,0.0,,0.218,True,SAFE,car AT SAFE DISTANCE,
52,1.734,car,yolo11n,0.412,47.78,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
52,1.734,car,yolo11n,0.3945,57.61,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
52,1.734,car,yolo11n,0.3076,35.17,2.489,14.13,1.0,True,SAFE,car AT SAFE DISTANCE,
54,1.801,car,yolo11n,0.8729,24.52,13.045,1.88,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
54,1.801,car,yolo11n,0.7336,18.94,3.299,5.742,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
54,1.801,car,yolo11n,0.7093,21.82,3.727,5.855,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
54,1.801,car,yolo11n,0.6796,43.17,3.748,11.517,1.0,True,SAFE,car AT SAFE DISTANCE,
54,1.801,car,yolo11n,0.6232,49.76,1.692,29.406,1.0,True,SAFE,car AT SAFE DISTANCE,
54,1.801,car,yolo11n,0.5022,54.35,1.799,30.207,0.296,True,SAFE,car AT SAFE DISTANCE,
54,1.801,car,yolo11n,0.4186,57.49,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
54,1.801,car,yolo11n,0.3585,48.7,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
54,1.801,car,yolo11n,0.3131,35.11,2.224,15.786,1.0,True,SAFE,car AT SAFE DISTANCE,
56,1.867,car,yolo11n,0.9018,20.32,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
56,1.867,car,yolo11n,0.7615,18.35,4.198,4.371,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
56,1.867,car,yolo11n,0.7245,21.66,3.277,6.609,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
56,1.867,car,yolo11n,0.6752,43.27,2.42,17.877,1.0,True,SAFE,car AT SAFE DISTANCE,
56,1.867,car,yolo11n,0.6051,48.68,2.442,19.936,1.0,True,SAFE,car AT SAFE DISTANCE,
56,1.867,car,yolo11n,0.4212,47.4,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
56,1.867,car,yolo11n,0.3528,34.74,2.699,12.872,1.0,True,SAFE,car AT SAFE DISTANCE,
56,1.867,car,yolo11n,0.3265,57.41,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
58,1.934,car,yolo11n,0.8859,22.43,13.919,1.611,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
58,1.934,car,yolo11n,0.7601,17.97,5.012,3.585,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
58,1.934,car,yolo11n,0.7446,21.55,2.999,7.186,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
58,1.934,car,yolo11n,0.6558,43.33,2.742,15.804,1.0,True,SAFE,car AT SAFE DISTANCE,
58,1.934,car,yolo11n,0.5829,47.98,4.37,10.98,1.0,True,SAFE,car AT SAFE DISTANCE,
58,1.934,car,yolo11n,0.3689,46.56,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
58,1.934,car,yolo11n,0.3524,34.83,1.756,19.83,1.0,True,SAFE,car AT SAFE DISTANCE,
58,1.934,car,yolo11n,0.346,26.25,0.0,,0.594,True,SAFE,car AT SAFE DISTANCE,
58,1.934,car,yolo11n,0.345,56.49,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
60,2.001,car,yolo11n,0.879,20.54,15.979,1.285,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
60,2.001,car,yolo11n,0.7614,17.72,5.312,3.336,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
60,2.001,car,yolo11n,0.744,21.36,2.785,7.671,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
60,2.001,car,yolo11n,0.616,43.92,1.778,24.704,1.0,True,SAFE,car AT SAFE DISTANCE,
60,2.001,car,yolo11n,0.5073,47.52,4.198,11.319,1.0,True,SAFE,car AT SAFE DISTANCE,
60,2.001,car,yolo11n,0.4007,44.05,2.035,21.648,1.0,True,SAFE,car AT SAFE DISTANCE,
60,2.001,car,yolo11n,0.353,55.89,0.771,72.48,1.0,True,SAFE,car AT SAFE DISTANCE,
60,2.001,car,yolo11n,0.3178,35.24,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
62,2.068,car,yolo11n,0.8793,18.86,17.13,1.101,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
62,2.068,car,yolo11n,0.7914,17.56,5.269,3.333,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
62,2.068,car,yolo11n,0.7607,21.11,2.613,8.078,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
62,2.068,car,yolo11n,0.6265,43.75,1.157,37.825,1.0,True,SAFE,car AT SAFE DISTANCE,
62,2.068,car,yolo11n,0.5421,122.49,14.586,8.398,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
62,2.068,car,yolo11n,0.5097,46.64,5.312,8.78,1.0,True,SAFE,car AT SAFE DISTANCE,
62,2.068,car,yolo11n,0.3817,41.23,10.667,3.865,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
64,2.134,car,yolo11n,0.8961,17.22,19.417,0.887,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
64,2.134,car,yolo11n,0.7718,20.96,2.763,7.586,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
64,2.134,car,yolo11n,0.7622,17.54,4.627,3.791,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
64,2.134,car,yolo11n,0.6647,43.14,1.842,23.419,1.0,True,SAFE,car AT SAFE DISTANCE,
64,2.134,car,yolo11n,0.592,119.71,16.012,7.476,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
64,2.134,car,yolo11n,0.468,45.52,7.218,6.306,1.0,True,SAFE,car AT SAFE DISTANCE,
64,2.134,car,yolo11n,0.3623,55.5,2.062,26.92,1.0,True,SAFE,car AT SAFE DISTANCE,
66,2.201,car,yolo11n,0.9244,15.74,20.972,0.751,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
66,2.201,car,yolo11n,0.793,20.97,2.356,8.9,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
66,2.201,car,yolo11n,0.7561,17.7,4.048,4.372,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
66,2.201,car,yolo11n,0.6824,42.74,2.292,18.648,1.0,True,SAFE,car AT SAFE DISTANCE,
66,2.201,car,yolo11n,0.6823,114.56,19.072,6.007,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
66,2.201,car,yolo11n,0.5264,45.34,8.739,5.188,1.0,True,SAFE,car AT SAFE DISTANCE,
66,2.201,car,yolo11n,0.4746,39.77,12.37,3.215,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
68,2.268,car,yolo11n,0.9199,14.47,21.272,0.68,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
68,2.268,car,yolo11n,0.8047,20.86,2.056,10.145,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
68,2.268,car,yolo11n,0.7576,18.09,1.821,9.936,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
68,2.268,car,yolo11n,0.6593,111.22,20.549,5.413,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
68,2.268,car,yolo11n,0.6529,42.48,1.478,28.742,1.0,True,SAFE,car AT SAFE DISTANCE,
68,2.268,car,yolo11n,0.5172,44.68,10.881,4.106,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
68,2.268,car,yolo11n,0.3937,54.45,5.564,9.786,1.0,True,SAFE,car AT SAFE DISTANCE,
70,2.334,car,yolo11n,0.9085,13.31,21.01,0.634,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
70,2.334,car,yolo11n,0.7899,20.67,2.121,9.748,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
70,2.334,car,yolo11n,0.7545,18.34,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
70,2.334,car,yolo11n,0.6724,106.21,24.126,4.402,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
70,2.334,car,yolo11n,0.6503,42.82,0.964,44.425,1.0,True,SAFE,car AT SAFE DISTANCE,
70,2.334,car,yolo11n,0.5002,44.79,8.332,5.376,1.0,True,SAFE,car AT SAFE DISTANCE,
70,2.334,car,yolo11n,0.4606,38.45,15.543,2.474,1.0,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,/Users/witchjenjen/Documents/GitHub/AIproject/output/incidents/road_video_2.mp4_f70_WARNING_car.jpg
72,2.401,car,yolo11n,0.9282,12.29,21.719,0.566,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
72,2.401,car,yolo11n,0.7949,20.44,2.378,8.597,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
72,2.401,car,yolo11n,0.7386,18.13,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
72,2.401,car,yolo11n,0.6623,102.96,22.948,4.487,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
72,2.401,car,yolo11n,0.6592,43.04,0.621,69.289,1.0,True,SAFE,car AT SAFE DISTANCE,
72,2.401,car,yolo11n,0.5373,37.24,19.092,1.951,1.0,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
72,2.401,car,yolo11n,0.4726,44.86,6.683,6.713,1.0,True,SAFE,car AT SAFE DISTANCE,
74,2.468,car,yolo11n,0.9164,11.41,19.556,0.583,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
74,2.468,car,yolo11n,0.7867,20.28,2.313,8.767,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
74,2.468,car,yolo11n,0.7185,17.91,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
74,2.468,car,yolo11n,0.6576,98.42,23.911,4.116,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
74,2.468,car,yolo11n,0.6541,43.73,0.407,107.452,1.0,True,SAFE,car AT SAFE DISTANCE,
74,2.468,car,yolo11n,0.4759,35.81,19.309,1.855,1.0,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
74,2.468,car,yolo11n,0.4071,44.91,5.591,8.033,1.0,True,SAFE,car AT SAFE DISTANCE,
76,2.534,car,yolo11n,0.9039,10.66,17.564,0.607,0.008,False,SAFE,car OUTSIDE VEHICLE LANE,
76,2.534,car,yolo11n,0.7757,20.08,2.206,9.102,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
76,2.534,car,yolo11n,0.6975,17.6,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
76,2.534,car,yolo11n,0.6595,95.48,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
76,2.534,car,yolo11n,0.6543,44.17,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
76,2.534,car,yolo11n,0.4921,34.89,19.442,1.795,1.0,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
76,2.534,car,yolo11n,0.3647,44.4,4.798,9.254,1.0,True,SAFE,car AT SAFE DISTANCE,
78,2.601,car,yolo11n,0.9177,10.03,15.401,0.651,0.102,False,SAFE,car OUTSIDE VEHICLE LANE,
78,2.601,car,yolo11n,0.714,19.94,2.185,9.127,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
78,2.601,car,yolo11n,0.6967,17.65,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
78,2.601,car,yolo11n,0.6873,93.56,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
78,2.601,car,yolo11n,0.6438,43.92,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
78,2.601,car,yolo11n,0.4257,34.93,15.194,2.299,1.0,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
78,2.601,car,yolo11n,0.347,43.56,4.198,10.376,1.0,True,SAFE,car AT SAFE DISTANCE,
80,2.668,car,yolo11n,0.9359,9.52,13.323,0.715,0.246,True,CRITICAL,BRAKE NOW - car TOO CLOSE,/Users/witchjenjen/Documents/GitHub/AIproject/output/incidents/road_video_2.mp4_f80_CRITICAL_car.jpg
80,2.668,car,yolo11n,0.6868,19.74,2.635,7.493,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
80,2.668,car,yolo11n,0.6854,17.87,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
80,2.668,car,yolo11n,0.649,42.78,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
80,2.668,car,yolo11n,0.5776,90.21,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
82,2.734,car,yolo11n,0.9419,9.09,11.524,0.789,0.379,True,CRITICAL,BRAKE NOW - car TOO CLOSE,
82,2.734,car,yolo11n,0.6866,19.73,2.42,8.152,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
82,2.734,car,yolo11n,0.6711,17.74,0.75,23.663,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
82,2.734,car,yolo11n,0.6152,41.17,2.806,14.672,1.0,True,SAFE,car AT SAFE DISTANCE,
82,2.734,car,yolo11n,0.4535,39.38,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
82,2.734,car,yolo11n,0.3172,43.01,4.367,9.849,1.0,True,SAFE,car AT SAFE DISTANCE,
82,2.734,car,yolo11n,0.3146,57.27,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
84,2.801,car,yolo11n,0.9263,8.68,9.917,0.875,0.507,True,CRITICAL,BRAKE NOW - car TOO CLOSE,
84,2.801,car,yolo11n,0.7261,17.26,2.313,7.461,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
84,2.801,car,yolo11n,0.6989,84.0,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
84,2.801,car,yolo11n,0.6718,19.71,2.056,9.585,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
84,2.801,car,yolo11n,0.6602,39.73,6.619,6.003,1.0,True,SAFE,car AT SAFE DISTANCE,
84,2.801,car,yolo11n,0.4319,48.46,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
84,2.801,car,yolo11n,0.3761,38.96,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
86,2.868,car,yolo11n,0.9313,8.37,8.396,0.997,0.624,True,CRITICAL,BRAKE NOW - car TOO CLOSE,
86,2.868,car,yolo11n,0.697,38.8,9.082,4.272,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
86,2.868,car,yolo11n,0.6507,19.71,1.564,12.605,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
86,2.868,car,yolo11n,0.6133,86.1,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
86,2.868,car,yolo11n,0.5456,36.14,1.211,29.831,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
86,2.868,car,yolo11n,0.478,47.83,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
86,2.868,car,yolo11n,0.4189,16.94,2.549,6.646,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
88,2.935,car,yolo11n,0.9023,8.14,7.004,1.162,0.736,True,CRITICAL,BRAKE NOW - car TOO CLOSE,
88,2.935,car,yolo11n,0.685,38.19,11.866,3.218,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
88,2.935,car,yolo11n,0.6745,33.99,2.051,16.571,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
88,2.935,car,yolo11n,0.6593,19.92,0.771,25.833,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
88,2.935,car,yolo11n,0.6211,46.84,12.145,3.857,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
88,2.935,car,yolo11n,0.4811,31.5,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
88,2.935,alligator,best.pt,0.4197,4.38,0.0,,0.8,True,WARNING,SLOW DOWN - alligator AHEAD,/Users/witchjenjen/Documents/GitHub/AIproject/output/incidents/road_video_2.mp4_f88_WARNING_alligator.jpg
88,2.935,car,yolo11n,0.3644,57.27,0.0,,1.0,True,SAFE,car AT SAFE DISTANCE,
88,2.935,car,yolo11n,0.3218,56.4,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
90,3.001,car,yolo11n,0.8924,7.9,5.912,1.336,0.843,True,CRITICAL,BRAKE NOW - car TOO CLOSE,
90,3.001,car,yolo11n,0.7099,31.89,3.011,10.592,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
90,3.001,car,yolo11n,0.6635,19.95,0.278,71.645,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
90,3.001,car,yolo11n,0.6582,36.0,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
90,3.001,car,yolo11n,0.6501,45.15,16.543,2.729,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
90,3.001,car,yolo11n,0.603,37.07,15.208,2.438,1.0,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,/Users/witchjenjen/Documents/GitHub/AIproject/output/incidents/road_video_2.mp4_f90_WARNING_car.jpg
90,3.001,car,yolo11n,0.5112,29.3,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
90,3.001,car,yolo11n,0.4665,24.17,0.0,,0.519,True,SAFE,car AT SAFE DISTANCE,
90,3.001,alligator,best.pt,0.3739,4.44,0.0,,0.797,True,WARNING,SLOW DOWN - alligator AHEAD,/Users/witchjenjen/Documents/GitHub/AIproject/output/incidents/road_video_2.mp4_f90_WARNING_alligator.jpg
92,3.068,car,yolo11n,0.8983,7.73,4.927,1.569,0.935,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,/Users/witchjenjen/Documents/GitHub/AIproject/output/incidents/road_video_2.mp4_f92_WARNING_car.jpg
92,3.068,car,yolo11n,0.7087,29.73,4.114,7.226,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
92,3.068,car,yolo11n,0.7086,44.05,16.531,2.665,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
92,3.068,car,yolo11n,0.6102,20.08,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
92,3.068,car,yolo11n,0.5243,29.3,16.493,1.777,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
92,3.068,car,yolo11n,0.5181,23.19,2.699,8.592,0.458,True,SAFE,car AT SAFE DISTANCE,
92,3.068,car,yolo11n,0.5169,35.01,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
92,3.068,car,yolo11n,0.4981,36.7,15.465,2.373,1.0,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
94,3.135,car,yolo11n,0.9147,7.6,4.113,1.848,0.993,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
94,3.135,car,yolo11n,0.7323,33.78,16.643,2.03,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
94,3.135,car,yolo11n,0.724,28.14,5.404,5.208,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
94,3.135,car,yolo11n,0.7206,42.41,18.142,2.338,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
94,3.135,car,yolo11n,0.556,20.16,0.0,,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
94,3.135,car,yolo11n,0.5443,22.68,2.974,7.627,0.461,True,SAFE,car AT SAFE DISTANCE,
94,3.135,car,yolo11n,0.5303,35.46,15.679,2.262,1.0,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
94,3.135,car,yolo11n,0.3744,30.65,4.248,7.215,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
94,3.135,alligator,best.pt,0.3465,4.51,0.0,,0.803,True,WARNING,SLOW DOWN - alligator AHEAD,
96,3.201,car,yolo11n,0.8961,7.55,3.299,2.289,1.0,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
96,3.201,car,yolo11n,0.7735,32.21,18.942,1.7,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
96,3.201,car,yolo11n,0.7289,26.61,6.537,4.071,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
96,3.201,car,yolo11n,0.6514,40.93,18.817,2.175,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
96,3.201,car,yolo11n,0.6233,34.65,13.966,2.481,1.0,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
96,3.201,car,yolo11n,0.569,18.99,1.585,11.981,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
96,3.201,car,yolo11n,0.5115,55.83,3.084,18.101,0.007,False,SAFE,car OUTSIDE VEHICLE LANE,
98,3.268,car,yolo11n,0.9029,7.55,2.42,3.119,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
98,3.268,car,yolo11n,0.847,30.12,22.041,1.367,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
98,3.268,car,yolo11n,0.7774,25.62,7.269,3.525,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
98,3.268,car,yolo11n,0.7515,39.21,19.813,1.979,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
98,3.268,car,yolo11n,0.6338,17.99,3.684,4.883,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
98,3.268,car,yolo11n,0.564,34.13,11.995,2.845,1.0,True,WARNING,SLOW DOWN AND INCREASE FOLLOWING DISTANCE,
98,3.268,car,yolo11n,0.4301,23.06,2.391,9.642,0.429,True,SAFE,car AT SAFE DISTANCE,
100,3.335,car,yolo11n,0.8884,7.59,1.671,4.543,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
100,3.335,car,yolo11n,0.8067,27.9,24.29,1.149,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
100,3.335,car,yolo11n,0.762,24.67,24.568,1.004,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
100,3.335,car,yolo11n,0.7246,37.09,23.005,1.612,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
100,3.335,car,yolo11n,0.6774,17.35,5.055,3.432,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
100,3.335,car,yolo11n,0.6264,33.79,10.731,3.149,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
100,3.335,car,yolo11n,0.3872,24.37,1.342,18.155,0.491,True,SAFE,car AT SAFE DISTANCE,
102,3.401,car,yolo11n,0.8777,7.68,0.985,7.795,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
102,3.401,car,yolo11n,0.8596,25.61,25.964,0.986,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
102,3.401,car,yolo11n,0.7955,35.13,25.082,1.401,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
102,3.401,car,yolo11n,0.749,23.77,21.891,1.086,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
102,3.401,car,yolo11n,0.7242,16.93,6.404,2.643,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
102,3.401,car,yolo11n,0.4017,25.22,0.702,35.927,0.533,True,SAFE,car AT SAFE DISTANCE,
102,3.401,car,yolo11n,0.3633,33.88,9.232,3.67,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
104,3.468,car,yolo11n,0.8838,7.75,0.321,24.121,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
104,3.468,car,yolo11n,0.852,23.23,27.353,0.849,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
104,3.468,car,yolo11n,0.7445,23.06,18.913,1.219,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
104,3.468,car,yolo11n,0.7403,33.09,25.832,1.281,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
104,3.468,car,yolo11n,0.7214,16.66,7.047,2.364,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
104,3.468,car,yolo11n,0.3804,26.2,0.0,,0.587,True,SAFE,car AT SAFE DISTANCE,
106,3.535,car,yolo11n,0.8898,7.86,0.0,,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
106,3.535,car,yolo11n,0.8858,20.9,30.223,0.692,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
106,3.535,car,yolo11n,0.7693,31.31,27.289,1.147,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
106,3.535,car,yolo11n,0.7295,22.59,15.294,1.477,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
106,3.535,car,yolo11n,0.7095,16.48,7.711,2.137,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
108,3.602,car,yolo11n,0.9095,8.01,0.0,,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
108,3.602,car,yolo11n,0.8692,18.71,32.279,0.58,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
108,3.602,car,yolo11n,0.7346,29.94,26.71,1.121,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
108,3.602,car,yolo11n,0.7193,22.28,12.552,1.775,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
108,3.602,car,yolo11n,0.6612,16.44,7.968,2.063,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
110,3.668,car,yolo11n,0.9175,8.21,0.0,,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
110,3.668,car,yolo11n,0.7919,16.81,32.986,0.51,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
110,3.668,car,yolo11n,0.7045,16.41,5.526,2.969,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
110,3.668,car,yolo11n,0.6786,22.09,9.682,2.282,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
110,3.668,car,yolo11n,0.6743,28.65,26.303,1.089,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
112,3.735,car,yolo11n,0.8758,8.44,0.0,,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
112,3.735,car,yolo11n,0.8599,15.09,32.194,0.469,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
112,3.735,car,yolo11n,0.6794,22.09,7.561,2.922,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
112,3.735,car,yolo11n,0.674,16.55,3.084,5.366,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
112,3.735,car,yolo11n,0.6558,28.0,24.011,1.166,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
112,3.735,car,yolo11n,0.498,74.12,26.599,2.787,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
114,3.802,car,yolo11n,0.8617,8.73,0.0,,1.0,True,CAUTION,CAUTION - car IN VEHICLE LANE,
114,3.802,truck,yolo11n,0.7492,14.83,0.0,,0.0,False,SAFE,truck OUTSIDE VEHICLE LANE,
114,3.802,car,yolo11n,0.7277,16.64,1.521,10.942,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
114,3.802,car,yolo11n,0.6542,22.1,5.505,4.015,0.0,False,SAFE,car OUTSIDE VEHICLE LANE,
